client_id,visit_id,treatment_group,num_backward_steps,total_steps,error_rate
9403200,636313409_57138880975_895875,Control,3,8,0.375
9403313,630683382_15861376224_386603,Control,0,2,0.0
9403797,353968384_7457930237_562763,Control,0,4,0.0
9403921,178615595_60764283001_634320,Control,1,8,0.125
9404094,909627226_78382608677_440921,Control,0,2,0.0
9404172,675657909_67210241406_502067,Control,0,5,0.0
9404298,497033237_94279766728_507132,Control,0,5,0.0
9404359,619438376_39222701630_842145,Control,1,7,0.14285714285714285
9404494,567241744_54805303680_973117,Test,1,10,0.1
9404516,373629897_53511989087_921835,Control,0,5,0.0
9404528,404380876_32626430861_870519,Test,1,7,0.14285714285714285
9404539,719205412_91526846997_100685,Control,0,5,0.0
9404688,219363893_5303123668_298871,Control,0,5,0.0
9404688,462800248_89911491514_652595,Control,1,3,0.3333333333333333
9404711,609126766_73234421307_127959,Test,0,5,0.0
9404972,803420584_81861292674_233982,Test,0,5,0.0
9404972,915757229_41625438281_254014,Test,0,8,0.0
9405128,371712653_59021888418_602967,Test,0,2,0.0
9405128,765940628_24805418047_296441,Test,0,6,0.0
9405545,238325739_62623739227_813079,Control,0,2,0.0
9405578,323774090_51466460619_593916,Control,0,6,0.0
9405780,565631359_21672970760_371498,Test,0,3,0.0
9405925,552613648_38198438937_554700,Control,0,5,0.0
9405961,589893431_81336115242_562597,Control,2,9,0.2222222222222222
9406052,826520727_53782708091_1396,Control,0,5,0.0
9406297,759119123_2080240840_953271,Control,0,2,0.0
9406349,825216352_5279279686_512998,Control,0,5,0.0
9406651,199499414_39851357808_528205,Test,1,7,0.14285714285714285
9406998,340702494_33326786383_877020,Test,4,9,0.4444444444444444
9406998,634838731_31158690987_467409,Test,1,5,0.2
9407250,387770356_86574483474_840047,Test,0,5,0.0
9407250,83100348_42346370659_720192,Test,2,7,0.2857142857142857
9408108,374084066_73390951926_554730,Control,0,5,0.0
9408869,429625458_84337919050_345520,Control,0,5,0.0
9408992,550942449_55823869604_875700,Test,0,5,0.0
9409058,445177516_28200441735_52306,Test,0,2,0.0
9409058,505328096_82271380981_829436,Test,0,3,0.0
9409062,948569125_5177419157_852528,Control,0,5,0.0
9409148,579308646_98863863180_246887,Test,0,5,0.0
9409160,789954668_94671138914_645564,Control,1,9,0.1111111111111111
9409347,103316124_77336417516_450479,Test,0,6,0.0
9409443,647159940_36212229477_53145,Control,0,4,0.0
9409443,920286904_22184527557_889411,Control,0,2,0.0
9409779,182631567_73076949442_75796,Test,3,13,0.23076923076923078
9409795,967763194_42044676368_695559,Test,0,6,0.0
9409836,755379733_91236727465_329447,Control,0,5,0.0
9409908,481921120_13077430509_543404,Control,0,5,0.0
9410507,77606337_92351029260_651031,Control,1,4,0.25
9410513,313466478_6983132043_579367,Test,0,3,0.0
9410513,388126297_76709514384_142104,Test,0,4,0.0
9410513,957630085_74261347529_532450,Test,2,8,0.25
9410549,176788036_45827560210_880077,Test,0,3,0.0
9410549,554897609_58242917017_669621,Test,0,11,0.0
9410580,1984019_43249369874_371831,Control,2,6,0.3333333333333333
9410580,835812370_86605248358_604773,Control,0,2,0.0
9410580,947900450_99985136418_972473,Control,0,2,0.0
9410580,960881251_49366496600_589523,Control,1,4,0.25
9410648,998970391_63102372068_435775,Control,0,5,0.0
9410798,871365255_96530982694_664466,Control,0,4,0.0
9411127,927547968_17102962040_399972,Test,0,5,0.0
9411147,416358079_78308555352_357978,Test,0,6,0.0
9411433,88167591_16687442289_164536,Test,3,11,0.2727272727272727
9411537,423276695_76637835375_405713,Test,2,9,0.2222222222222222
9411823,158400650_74134907141_456529,Test,0,4,0.0
9411823,321147081_96910991327_823645,Test,0,5,0.0
9411943,392065829_72068478699_213144,Control,0,3,0.0
9412146,501146278_33008731354_393069,Test,0,5,0.0
9412339,815269572_2808754491_113962,Control,0,5,0.0
9412633,84984196_47082256555_237085,Test,0,5,0.0
9413349,726450460_11548411642_297622,Test,0,3,0.0
9413608,151371466_91380914891_283388,Control,0,5,0.0
9413627,472157752_86819144181_398048,Test,0,5,0.0
9413786,687898268_40958628219_164356,Control,0,6,0.0
9414396,476271898_92764243385_203375,Control,0,3,0.0
9414493,328610203_28077264331_291797,Test,0,6,0.0
9414625,47339955_92711744444_565077,Test,0,5,0.0
9414732,87280852_82038259938_153571,Control,1,6,0.16666666666666666
9415388,621375977_29071657091_69967,Test,0,4,0.0
9415388,622481946_90366973976_736647,Test,0,5,0.0
9416016,235436366_63097505221_131937,Test,0,2,0.0
9416016,863800416_45533169935_170789,Test,2,10,0.2
9416332,801778305_28103670221_453523,Test,1,6,0.16666666666666666
9416381,425211964_39587088561_634498,Test,0,6,0.0
9416487,333148646_61510932005_91751,Test,0,5,0.0
9416653,421975714_93026631396_515660,Control,0,7,0.0
9417304,302521500_9356996792_656425,Test,1,8,0.125
9417724,859297776_25399993777_41309,Test,1,4,0.25
9417859,723745046_7133983632_372811,Test,0,5,0.0
9417884,602401679_3036121692_459518,Test,1,8,0.125
9418058,513268634_50137450175_152349,Test,1,4,0.25
9418418,231816319_42551781782_717134,Control,0,5,0.0
9418751,752347595_81015659884_174985,Control,0,8,0.0
9418751,913382707_29996069648_933837,Control,0,4,0.0
9418880,435808092_95275630350_161871,Test,0,5,0.0
9419152,263873672_73750413113_529326,Control,0,5,0.0
9419222,432078605_76920981179_793075,Test,0,5,0.0
9419230,592471060_27812572210_716385,Control,1,9,0.1111111111111111
9419230,623540962_33434382474_168150,Control,1,9,0.1111111111111111
9419326,84773538_65914675651_827561,Control,0,3,0.0
9419417,590417686_92402141245_397672,Test,0,5,0.0
9419464,910078011_75255540391_524553,Control,0,5,0.0
9420374,961442575_53252074100_586210,Test,2,6,0.3333333333333333
9420605,963212055_83814318688_449165,Test,3,7,0.42857142857142855
9420690,133621361_93689808191_52879,Control,0,6,0.0
9420825,986584976_45103648311_959329,Test,0,5,0.0
9420931,189099236_29522611114_981010,Control,0,6,0.0
9421220,54191184_43595598080_706682,Test,1,7,0.14285714285714285
9421926,111969478_19988193389_141033,Control,0,4,0.0
9421926,920528239_7999609005_844626,Control,0,4,0.0
9422536,610544879_93439289818_474054,Control,0,5,0.0
9422581,227197325_65521320668_906323,Test,1,5,0.2
9422581,282270586_35432918031_936749,Test,0,4,0.0
9423009,481289360_18426288066_144755,Control,2,10,0.2
9423044,702535826_68590158219_147403,Control,0,4,0.0
9423248,130826921_43291822687_181963,Control,0,2,0.0
9423248,164397001_50134270854_847535,Control,0,5,0.0
9423283,632511627_84604750714_688495,Test,2,7,0.2857142857142857
9423309,151512458_12335242539_768556,Test,1,7,0.14285714285714285
9423309,898641556_95337624543_62106,Test,0,2,0.0
9423424,492015371_11374803850_739154,Test,4,9,0.4444444444444444
9423825,739022868_46008196839_658556,Test,1,7,0.14285714285714285
9423971,871857812_75382302548_245159,Control,0,5,0.0
9424438,697794169_94395640746_76770,Control,0,5,0.0
9424502,952169293_77357143779_157797,Control,0,5,0.0
9424618,646209148_12848087817_491998,Control,0,5,0.0
9424931,456074019_29649643392_35236,Control,3,10,0.3
9425392,582050646_94087953093_56401,Test,1,8,0.125
9425665,536896599_64740893460_195393,Test,3,8,0.375
9425800,99602047_71588464011_339296,Control,0,4,0.0
9425999,900770102_91678960141_980658,Test,0,5,0.0
9426031,168564648_5298707397_948314,Control,2,6,0.3333333333333333
9426031,194006306_77455866514_599394,Control,0,5,0.0
9426080,160658168_32602710963_653883,Test,0,4,0.0
9426272,281954521_41868374498_215962,Control,0,5,0.0
9426700,127336511_63395494679_413380,Control,0,6,0.0
9426724,779613812_9749258581_870182,Test,0,5,0.0
9427078,307255308_43599970568_472406,Test,1,6,0.16666666666666666
9427078,616300472_49570287713_830586,Test,0,4,0.0
9427465,223579393_36284282405_906971,Test,0,3,0.0
9427685,707696931_7454649856_627139,Test,0,5,0.0
9427694,6000835_77683111022_914958,Control,2,9,0.2222222222222222
9427939,449027252_32482863932_110181,Control,1,7,0.14285714285714285
9428003,286222536_50985347277_103940,Control,1,10,0.1
9428509,207242456_12446230598_65333,Control,0,5,0.0
9428704,78861370_26335942209_112182,Control,1,7,0.14285714285714285
9428892,131460214_56423308040_53762,Test,0,4,0.0
9429325,195661448_82971222517_921656,Control,0,5,0.0
9429653,196393831_66794207388_991381,Test,0,5,0.0
9429653,284238508_39608694420_442679,Test,3,10,0.3
9429852,132435233_20339057466_930738,Test,0,5,0.0
9429926,47296562_11859846641_254528,Control,0,2,0.0
9430245,616344857_41517094664_668201,Test,0,5,0.0
9430648,675485567_72331837788_777760,Test,0,5,0.0
9430937,745307775_4726511592_470970,Control,0,5,0.0
9431562,511071275_3888601450_672171,Control,0,6,0.0
9431997,13833913_38374436252_648457,Test,0,2,0.0
9431997,675452038_44530392896_535090,Test,0,5,0.0
9432051,292645922_92461506070_739112,Test,1,9,0.1111111111111111
9432051,801401247_76890661533_471113,Test,0,5,0.0
9432135,305656392_96726074439_99170,Control,0,5,0.0
9432141,213898372_28361243098_164443,Control,0,6,0.0
9432141,268465764_29889056991_651548,Control,1,6,0.16666666666666666
9432141,361078910_27134417595_986681,Control,0,2,0.0
9432466,205882750_76280419837_824877,Test,1,7,0.14285714285714285
9432754,740890239_95901864379_828774,Control,0,5,0.0
9432876,259782096_50345153007_493283,Control,0,6,0.0
9433703,877332649_92567167218_145781,Control,0,5,0.0
9433789,595391346_59972332418_923056,Test,2,9,0.2222222222222222
9433938,901309504_21694076973_634702,Control,0,4,0.0
9434151,363308567_76937142697_717421,Control,0,5,0.0
9434640,279050000_29533510281_314984,Control,2,13,0.15384615384615385
9434740,980097564_72052613119_140681,Control,1,4,0.25
9434801,301737362_10220682850_345010,Control,0,2,0.0
9434801,884872497_30957222084_436398,Control,1,7,0.14285714285714285
9434878,222744168_91365127892_836629,Test,0,5,0.0
9434907,732971873_59920128038_786375,Control,0,5,0.0
9435107,54522616_35259878221_674525,Test,0,6,0.0
9435205,193930215_25680217418_9547,Test,0,5,0.0
9435851,554085534_75764058411_105735,Control,0,2,0.0
9435892,969220221_29155386451_384719,Test,0,5,0.0
9436140,950388067_56009833395_300936,Test,1,8,0.125
9436357,734804112_23004763354_880799,Test,1,6,0.16666666666666666
9436357,819944579_96677723556_321414,Test,0,3,0.0
9436371,627192988_12210005219_451770,Control,0,3,0.0
9436398,900087619_80506187897_696,Control,0,5,0.0
9436400,604565338_11289994301_582422,Control,0,2,0.0
9436400,759311122_51841928995_542788,Control,4,11,0.36363636363636365
9436513,104169592_44210761083_702489,Control,0,5,0.0
9436513,263005771_38030122390_199581,Control,0,2,0.0
9436513,735912114_70040266941_921673,Control,0,4,0.0
9436763,71224576_17069246847_26393,Control,0,4,0.0
9436768,579866684_59105929265_45959,Control,0,2,0.0
9436942,324364226_39080033302_531734,Test,0,2,0.0
9437000,538694742_59303338191_962980,Test,0,4,0.0
9437350,122642127_80548373822_475096,Test,0,4,0.0
9437350,220749345_47701065446_182921,Test,0,7,0.0
9438460,982268611_28975268623_271998,Control,0,5,0.0
9438507,31705490_36178875662_111202,Control,0,5,0.0
9438621,309472515_47293077765_827463,Test,0,5,0.0
9438773,935261741_7007780599_450651,Test,0,5,0.0
9439086,447542878_61846025086_45175,Test,0,4,0.0
9439086,921980097_43947542278_363452,Test,0,5,0.0
9439137,449840984_16674203079_297578,Test,0,5,0.0
9439273,856681399_33685623282_966546,Test,1,7,0.14285714285714285
9439294,399884555_33425174310_745764,Test,0,5,0.0
9439343,600613709_53339342777_12,Control,0,5,0.0
9439384,59461009_18903391657_864480,Test,0,5,0.0
9439774,446170424_33208761490_269234,Control,2,11,0.18181818181818182
9439910,635000319_63621198679_607620,Test,3,8,0.375
9439910,766977701_13986349917_656642,Test,0,5,0.0
9440519,132186062_84073384379_788633,Test,0,3,0.0
9440593,277903657_98993013856_788468,Control,0,6,0.0
9440795,118626507_3369959419_813057,Control,0,5,0.0
9440884,704431383_66462197507_397561,Control,0,5,0.0
9440940,367601367_92295615822_748759,Control,0,5,0.0
9441056,770142384_41876174138_260582,Control,1,8,0.125
9441095,106020983_93181100604_585693,Control,0,3,0.0
9441095,495376635_62948636455_78116,Control,2,8,0.25
9441391,527937629_40322415785_43633,Control,0,5,0.0
9441519,99390372_64690465545_452396,Test,0,6,0.0
9441561,788230159_29846623611_864731,Control,0,5,0.0
9441566,174229122_29740860171_944846,Test,1,5,0.2
9441943,23030584_44013621702_56983,Control,0,5,0.0
9441943,519788729_31329292465_682837,Control,0,2,0.0
9442227,129690825_24659887265_43671,Control,0,2,0.0
9442227,161796670_4871138164_290086,Control,0,4,0.0
9442227,63119545_88971027142_792390,Control,0,2,0.0
9442227,885803344_32582592639_20296,Control,0,2,0.0
9442227,930723719_40672958911_13539,Control,0,4,0.0
9442369,664920924_53181909618_921660,Control,0,5,0.0
9442411,837154544_71176879035_196555,Test,0,5,0.0
9442883,219912481_91169461200_553743,Test,0,6,0.0
9443465,528468033_78145725549_164262,Control,0,2,0.0
9443496,396488287_32884989634_467427,Control,1,7,0.14285714285714285
9443692,554801027_96099321964_492312,Test,1,6,0.16666666666666666
9443811,787284740_26034512620_546964,Test,0,5,0.0
9443987,67683214_70206903659_818521,Control,0,2,0.0
9444621,104503918_88678867372_299559,Test,0,5,0.0
9444789,630886030_85394254838_489810,Control,0,5,0.0
9444871,118692123_69155045540_520095,Control,2,13,0.15384615384615385
9444890,347105618_26019922003_358768,Control,1,9,0.1111111111111111
9445402,155121638_60916513990_295427,Test,0,7,0.0
9445423,73259173_84935470527_874243,Control,0,4,0.0
9445598,960729076_59522534600_527137,Control,0,2,0.0
9445942,591719044_40750402497_305978,Control,0,4,0.0
9446450,396813649_72369013987_312442,Test,0,2,0.0
9446994,66006938_34980707636_324696,Control,1,7,0.14285714285714285
9447077,238599345_38172815883_125172,Test,0,5,0.0
9447128,683288358_51612930386_315976,Test,0,5,0.0
9447325,554473356_28547650299_224712,Test,0,6,0.0
9448063,845269923_94656012856_931345,Test,6,13,0.46153846153846156
9448257,890418998_58965452738_858631,Control,1,5,0.2
9448266,894356922_90926783423_976926,Test,1,7,0.14285714285714285
9448917,212183612_38029901608_625766,Test,0,5,0.0
9449101,329910154_81158289259_739740,Control,1,4,0.25
9449406,760806519_81755680391_824551,Control,0,5,0.0
9449550,305806733_71067514340_357619,Test,0,9,0.0
9449889,303382120_19427924848_632214,Control,0,5,0.0
9450100,43467889_34021512808_834699,Control,1,4,0.25
9450100,626771741_55960552954_752071,Control,0,2,0.0
9450100,789486300_9396952687_437806,Control,0,2,0.0
9450242,22915684_88043808057_974771,Control,0,6,0.0
9450972,40471102_67535448567_170404,Control,2,11,0.18181818181818182
9451034,87775690_99669637371_94584,Test,1,2,0.5
9451137,200396550_65618731310_117544,Control,1,6,0.16666666666666666
9451391,420804622_20359743703_191160,Test,0,5,0.0
9451695,720882345_44274592305_92643,Test,0,2,0.0
9451729,575051377_91018698179_191790,Test,0,6,0.0
9451964,298337893_64411289805_847024,Control,0,5,0.0
9452002,196936004_30203075018_883118,Control,0,2,0.0
9452134,60540131_94892530673_779947,Control,0,5,0.0
9452833,805289151_38345743283_950774,Control,0,5,0.0
9452891,356654041_59660025308_267300,Control,0,4,0.0
9452903,362006117_66662092355_62956,Test,0,2,0.0
9452903,560522955_9851658258_899999,Test,0,5,0.0
9453694,964216649_2425853076_51292,Control,1,7,0.14285714285714285
9453906,394819823_29430598597_444635,Control,0,5,0.0
9454031,724391895_50082195737_351194,Test,0,5,0.0
9454300,510036407_32736245818_220458,Control,0,4,0.0
9454555,247143626_57844772711_981207,Test,0,4,0.0
9454555,846091727_52103527070_109016,Test,2,4,0.5
9455359,81184932_20892897330_455699,Test,1,3,0.3333333333333333
9455754,698668056_99843425961_482642,Test,0,2,0.0
9455830,240107994_64833644407_886476,Control,1,6,0.16666666666666666
9455830,418354249_90751969142_324579,Control,0,3,0.0
9455842,102313083_89099432393_519923,Test,0,6,0.0
9455946,371517128_49267955030_138884,Test,0,5,0.0
9456228,882183538_805310096_65097,Test,0,5,0.0
9456356,377002499_85033448760_86679,Control,0,8,0.0
9456475,56168035_19637740670_659279,Test,0,5,0.0
9456512,780051987_49265361697_971574,Control,1,7,0.14285714285714285
9456594,680982709_11804627990_757367,Control,1,4,0.25
9456668,3519183_12338577259_420972,Test,0,5,0.0
9456874,776695755_62593740115_593807,Control,1,4,0.25
9456922,277279659_90936024257_57418,Control,0,5,0.0
9457052,634083847_32795826518_253544,Test,0,5,0.0
9457142,521488894_59999019211_882040,Test,0,2,0.0
9457142,833581903_83327594859_543125,Test,0,5,0.0
9457273,555244919_54129866804_828859,Control,0,5,0.0
9457344,994662541_23903229292_666940,Test,0,5,0.0
9458112,257761666_21415913034_958731,Test,1,11,0.09090909090909091
9458283,123288825_41009665133_118815,Test,0,2,0.0
9458283,981500656_27981005141_669987,Test,0,5,0.0
9458551,526250695_57905329314_673058,Test,0,4,0.0
9458953,17937460_76990791144_740997,Control,0,4,0.0
9458953,247862800_31669496573_572926,Control,0,5,0.0
9459281,354294094_17842087374_900846,Control,0,5,0.0
9459879,894848633_65747376185_590116,Control,0,5,0.0
9459952,623078419_15154603158_553958,Control,0,5,0.0
9460114,176004569_50880937221_618453,Test,0,2,0.0
9460114,504496102_58540397625_709025,Test,0,2,0.0
9460332,280700210_43632222421_874066,Test,4,13,0.3076923076923077
9460446,238391165_25892372142_149117,Test,0,2,0.0
9460446,498477377_75219374075_992921,Test,1,7,0.14285714285714285
9460469,618285120_26521407424_556932,Test,0,6,0.0
9460602,493341718_29948761967_549527,Test,0,5,0.0
9460935,460544487_23239703124_82553,Test,1,9,0.1111111111111111
9460951,26636994_34147774946_254753,Control,1,6,0.16666666666666666
9460978,846350410_54305783811_3252,Control,0,5,0.0
9461348,402621716_81624853014_248176,Test,0,11,0.0
9461443,574969330_16255230255_57191,Control,0,5,0.0
9461443,949811529_72328542997_678342,Control,0,2,0.0
9461446,251568736_37839206288_999085,Test,1,7,0.14285714285714285
9461504,615067483_906952017_272281,Test,1,5,0.2
9461515,192750610_27282600026_262378,Control,2,9,0.2222222222222222
9461619,80136337_26651900187_96720,Control,0,5,0.0
9461656,154952951_87681777828_377407,Test,0,4,0.0
9461714,424117506_4557884857_947140,Test,0,5,0.0
9461903,15854259_58372943863_53452,Test,1,3,0.3333333333333333
9462213,753442355_36589991623_638117,Test,0,5,0.0
9462455,97130411_65526214776_916542,Test,0,5,0.0
9462600,605314012_25857241482_97923,Test,0,5,0.0
9462600,679625973_15855555443_202402,Test,1,4,0.25
9463417,926159357_3308238186_43961,Test,0,5,0.0
9463510,884232872_52469491955_238042,Control,0,5,0.0
9463544,169279444_9366425916_270307,Test,0,3,0.0
9463544,252498281_64826670087_992397,Test,2,8,0.25
9463714,187779688_89891756656_3074,Control,1,4,0.25
9463714,576925311_437385365_543127,Control,1,9,0.1111111111111111
9463714,891714139_80721053955_225587,Control,0,3,0.0
9463762,413151777_22427116624_346869,Control,1,6,0.16666666666666666
9463775,340638126_17276578228_989272,Test,2,8,0.25
9463775,420779070_32420754656_149055,Test,0,2,0.0
9463775,767601995_18024744380_665227,Test,0,5,0.0
9463951,51417209_69007114936_32766,Control,0,5,0.0
9464030,256463475_9949935183_804175,Test,6,17,0.35294117647058826
9464626,12900155_92084474477_578242,Test,0,2,0.0
9464747,112143763_18836466294_340818,Test,3,7,0.42857142857142855
9464747,754846748_55426903732_942149,Test,0,3,0.0
9464794,60322697_64768289321_726155,Test,0,5,0.0
9464958,593629511_99727565280_219956,Control,0,5,0.0
9465015,903012931_9018478302_126145,Test,0,5,0.0
9465071,809614253_83243766795_947126,Test,0,8,0.0
9465233,431435084_51153433741_170713,Test,0,8,0.0
9465504,783357987_29830626581_517676,Control,0,5,0.0
9465504,86631459_5915496090_603968,Control,0,2,0.0
9465725,677641726_58069476281_267281,Control,0,5,0.0
9466065,993113152_17771329426_242697,Control,0,2,0.0
9466171,509719704_61465252986_196881,Control,0,5,0.0
9466213,949703350_82706626369_422624,Control,0,6,0.0
9466333,976471886_26267808250_797419,Test,3,22,0.13636363636363635
9466538,663470518_43753749884_948037,Test,0,5,0.0
9466623,78386315_45624625075_22331,Control,0,5,0.0
9466803,812185460_4263902139_352107,Test,2,6,0.3333333333333333
9466891,403688178_159607959_79439,Test,1,9,0.1111111111111111
9466891,645167202_67924363592_453476,Test,1,8,0.125
9466957,930916369_84417084010_461420,Control,0,5,0.0
9467449,535000106_28960549632_134551,Test,0,2,0.0
9467545,930522219_97862199575_495947,Test,0,5,0.0
9468174,62839378_62621098014_792341,Control,0,3,0.0
9468405,282905947_60413100450_472030,Control,0,5,0.0
9468476,343116369_12276604844_812720,Test,1,5,0.2
9468676,891533284_44322093958_732850,Control,0,5,0.0
9469078,534125244_99443942447_172598,Test,0,6,0.0
9469532,213206788_55189882271_995384,Test,0,5,0.0
9470158,236077786_86498911031_674455,Test,0,2,0.0
9470158,508358212_61834432429_216301,Test,0,5,0.0
9470219,581363015_31966946227_453091,Test,0,5,0.0
9470260,246368040_49573546337_542237,Control,0,2,0.0
9470260,819794357_55332957497_634586,Control,1,8,0.125
9470581,632495995_78590093832_682461,Control,0,10,0.0
9470581,666833253_61187894762_951568,Control,0,5,0.0
9470581,882033969_89544678501_483440,Control,0,5,0.0
9471146,606365822_84770766658_614542,Control,0,4,0.0
9471459,154483493_94817522594_415440,Test,0,5,0.0
9471545,13864058_15347955989_228409,Control,0,5,0.0
9471934,429514610_2491783069_160210,Control,0,5,0.0
9472337,435935633_87270473236_281675,Control,1,7,0.14285714285714285
9472361,343543554_54979928323_479606,Test,0,5,0.0
9472462,18334755_25477906125_821665,Control,3,13,0.23076923076923078
9472815,307238594_64912494984_782008,Test,0,5,0.0
9473317,172907218_72464028987_544002,Control,0,4,0.0
9473567,275995750_60785303641_106375,Control,0,5,0.0
9474768,449104419_66418448342_550955,Test,0,5,0.0
9475023,571369829_94730835631_125860,Test,0,5,0.0
9475111,235439791_79213805322_173913,Control,0,2,0.0
9475111,663468245_68749356491_329009,Control,0,2,0.0
9475241,633004139_45810760230_278498,Control,0,2,0.0
9475518,950179346_31836601908_73819,Test,0,5,0.0
9475871,472245051_95751800050_695571,Test,0,5,0.0
9476282,326914675_75403491865_580491,Test,0,5,0.0
9476286,98309557_47206067603_981433,Test,1,7,0.14285714285714285
9476493,64829864_86802866602_395180,Control,0,4,0.0
9476669,895509584_44876774887_988576,Control,0,8,0.0
9476934,372879155_80769621898_782716,Test,0,7,0.0
9477115,386510025_53180032937_668887,Test,0,5,0.0
9477172,827897043_36560569647_440167,Test,0,5,0.0
9477332,979501596_760043512_557103,Test,0,5,0.0
9477401,2896680_39697909608_379199,Control,0,5,0.0
9477573,911318655_34898936768_686401,Control,1,8,0.125
9477940,855272987_23508657157_12133,Test,0,5,0.0
9478169,398100700_67321977887_393492,Test,1,7,0.14285714285714285
9478184,65715011_70868886521_112541,Test,0,5,0.0
9478339,923858575_71437852160_93614,Control,0,5,0.0
9478703,319365021_8620711281_706493,Test,0,5,0.0
9478703,921227975_88797008086_745668,Test,1,3,0.3333333333333333
9478730,120027680_53148807162_296715,Control,1,7,0.14285714285714285
9479474,305762570_84845089899_652621,Control,0,5,0.0
9479651,236731888_85704046285_327645,Test,1,6,0.16666666666666666
9480124,94969665_63040957781_936931,Control,0,5,0.0
9480602,89509076_63804845276_214540,Test,2,10,0.2
9480795,914339649_13149913110_753562,Control,1,7,0.14285714285714285
9480824,570245384_17173754974_409287,Test,1,3,0.3333333333333333
9481101,775991777_86404282587_56496,Test,0,5,0.0
9481495,257909998_66114180729_103826,Control,0,5,0.0
9481649,170806775_11056132989_704187,Control,1,10,0.1
9481786,559434547_61193738505_263918,Test,0,5,0.0
9481982,327470955_30655427397_948501,Control,0,6,0.0
9482109,336402482_23402625757_459550,Control,0,2,0.0
9482109,496263742_84386229467_247333,Control,0,2,0.0
9482109,760657554_66223395619_40000,Control,1,6,0.16666666666666666
9482164,422591189_75223284400_935944,Test,0,5,0.0
9482404,320554356_11982551977_289639,Test,0,5,0.0
9482725,842827003_64016786217_864520,Test,2,9,0.2222222222222222
9482928,729168960_80610380074_834311,Test,0,5,0.0
9483015,140228538_34485978011_746643,Control,0,5,0.0
9483133,38752220_33125490968_225369,Test,0,2,0.0
9483420,142189043_34814053006_52065,Control,0,5,0.0
9483870,838877581_90719960783_635182,Test,1,7,0.14285714285714285
9484282,352211613_55803765755_757897,Control,1,7,0.14285714285714285
9484395,196041335_42684723473_847614,Test,0,3,0.0
9484395,230056805_68309412955_234685,Test,2,9,0.2222222222222222
9484494,787174277_88507597411_986282,Test,1,11,0.09090909090909091
9484526,984897992_75887246909_691601,Test,0,5,0.0
9484622,949773898_76028650532_247007,Test,0,3,0.0
9484710,670682227_41221807175_913793,Test,0,6,0.0
9484805,298196108_96654038087_880610,Test,0,6,0.0
9484909,206429824_79394168206_108828,Control,0,4,0.0
9485108,318172798_13131462074_1379,Control,3,10,0.3
9485220,24460687_67657170879_503837,Test,0,3,0.0
9485320,936322891_4985606939_414668,Test,0,5,0.0
9485636,950047333_26669184794_185003,Test,0,2,0.0
9485851,104376122_49318033660_691105,Control,0,3,0.0
9485998,62248169_87814313857_910030,Test,1,4,0.25
9485998,992397471_74299854916_7277,Test,0,2,0.0
9486229,153259369_22472581701_322824,Control,0,5,0.0
9486310,969588514_20170747378_274914,Test,0,5,0.0
9486376,997862305_68662669505_380755,Control,0,4,0.0
9486407,24261213_84578968852_776928,Test,0,5,0.0
9486932,750679620_43130311084_704126,Test,0,5,0.0
9487079,677104492_83673144933_739642,Test,0,5,0.0
9487202,331453317_21507415782_455827,Test,0,2,0.0
9487202,759181891_82236294997_424261,Test,0,2,0.0
9487294,604510028_18032083953_735342,Control,1,3,0.3333333333333333
9487391,386740082_83605934178_723728,Test,0,5,0.0
9487623,78896438_19249127630_372913,Test,0,6,0.0
9488227,763093620_32082727251_105711,Test,1,4,0.25
9488244,642477471_53207677209_533301,Control,0,5,0.0
9488533,57036746_88335419553_566626,Test,0,2,0.0
9488533,891150934_7286535842_669888,Test,0,2,0.0
9488613,194839402_41643710742_725950,Control,0,11,0.0
9489239,671197031_76552392796_223276,Control,0,5,0.0
9489360,803999101_16077673368_7514,Control,0,2,0.0
9489360,846751377_36172855279_334510,Control,1,4,0.25
9489392,938060708_67572670525_171257,Test,0,3,0.0
9489462,348783893_51973922821_340544,Test,0,6,0.0
9489571,860742781_20065577958_175832,Control,0,5,0.0
9489722,86989852_55587103471_170503,Test,0,5,0.0
9489902,442093235_56914620714_337622,Control,0,5,0.0
9490175,314470008_21520538818_954281,Control,0,2,0.0
9490175,373024338_14286682503_340555,Control,0,2,0.0
9490262,901393650_3194502806_397082,Control,0,3,0.0
9490292,324437543_17253702962_585551,Control,0,5,0.0
9490302,637503355_79430498891_454851,Test,0,6,0.0
9490554,53772212_84473110851_132656,Test,1,3,0.3333333333333333
9490599,245780220_37729265124_876920,Control,0,5,0.0
9490819,660925892_13055786916_571321,Test,1,5,0.2
9490819,935112442_69514725795_501191,Test,0,4,0.0
9491462,543156141_66914468795_976007,Test,0,5,0.0
9491552,183827540_52749154899_389228,Test,0,5,0.0
9491600,55830723_23618664009_460653,Test,0,5,0.0
9491692,680932653_39096224390_66374,Control,0,2,0.0
9491805,947938193_47897973892_453233,Test,0,5,0.0
9492168,554221107_17009707301_2430,Control,0,5,0.0
9492299,426382878_69055271279_410115,Test,0,4,0.0
9492376,744397043_46623864680_505298,Control,0,5,0.0
9492513,672807795_34464194604_899147,Test,0,5,0.0
9493249,277024729_73306834582_469444,Test,0,2,0.0
9493338,71321440_34634733593_255519,Control,0,10,0.0
9493338,995731028_90232419438_773631,Control,0,3,0.0
9493365,517901918_50644693926_888154,Test,0,5,0.0
9493365,791193487_41771437319_336883,Test,0,2,0.0
